"LAT","LON","DISTRICT","STATION","YEAR","January","February","March","April","May","June","July","August","September","October","November","December"
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1903,54.6,11.3928571428571,19.1,53.3,63.6,190,189.8,364.6,500.5,219.8,6.1,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1904,0,91.4,64.3,58.2,159.6,343.8,269.8,273.4,312.6,86.0766666666667,9.4,2.8
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1905,20.2,37.1821428571429,131,79.9,157.7,33.9,284.1,171.8,269,192.7,0,7.33666666666667
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1906,42.2,74.7785714285714,45.8,14.2,43.1,201,272.7,135.6,319.2,244.7,2.5,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1907,9.40000000000001,32.3142857142857,181.1,37.5,102.8,340.8,114.1,315.1,273.9,0,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1908,88.9,0,0,0.3,127.9,238,233.8,456.9,273.7,77.8,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1909,2.3,14.3964285714286,4.1,93.7,157.7,358.7,313.513333333333,319.1,242.6,39,19.8,12.8
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1910,95,1.55357142857143,NA,7.6,78.1,250.2,342.2,225.8,272.5,305.5,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1911,0,9.01071428571428,42.1,26.4,99.1,335.1,86.1,261.8,272.5,141.7,2.5,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1912,0,33.7,121.3,NA,NA,NA,NA,NA,NA,NA,71.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1913,NA,61.1071428571428,NA,0.5,125.1,569,756.9,NA,167.1,119.1,37.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1914,0,NA,0.5,37.4,267.9,260,349.6,114.2,407.6,13,0,6.6
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1915,21.6,5.48928571428572,73.3,18.8,NA,NA,154.5,196.9,296.9,191.2,NA,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1916,0,1.5,0.5,17,69.4,571.7,NA,NA,425.5,472.7,69.1,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1917,0,30.0357142857143,19.3,38,NA,356,402.9,353,160.6,543.1,11.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1918,0,0,8.4,8.7,190.9,331.8,142.8,297.9,199.2,4.6,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1919,44.2,51.475,2.1,35.7,263.4,593.8,172.1,497.1,117.7,21.8,75.7,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1920,0,62.8,121.3,31,88.2,132.3,326.8,259.7,192.5,153.7,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1921,41.3,0,8.1,140,42.2,333.4,364,430.2,204.1,151.9,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1922,11.4,0,0,6.9,57.9,335.5,316.7,268.8,267,151.1,10.7,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1923,0,119.314285714286,0,2.3,108,57.1,238.3,568.5,227.7,161.1,68.5,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1924,0,0,0,6.9,51.6,87.4,355.8,312.5,259.4,143.5,104.9,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1925,NA,2.9,23.7,32.7,81.6,169.3,259.7,316,206.3,461.9,2.3,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1926,34.3,0,109.5,15,45.3,99.1,515.5,320.3,214.7,80.7,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1927,27.4,12.325,0,5.9,20.6,428,676.9,388.5,179.1,59.6,2.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1928,0.5,0,0,36.7,67.4,416.4,483.1,387.2,197.7,240.1,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1929,106.4,22.5785714285714,48,103.9,5.3,324.2,338.4,232.6,157.8,549.2,0,14.4
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1930,0,23.5107142857143,21.1,3,55.7,147.5,402.4,225.6,380.9,10.9,82.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1931,0,134.642857142857,20.8,54.6,178.1,176,264.4,172.9,266.2,392.9,177.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1932,0,19.8,0,52.9,305.4,69.1,459.4,213.9,204,71.5,125.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1933,6.6,67.9428571428572,8.1,68.8,102.5,323.4,826.4,321.3,491.6,420.9,0,3
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1934,0,0,0,2,41.1,183.3,329.4,482.4,234,152,8.4,3.3
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1935,3.3,26.6178571428571,61.9,40.1,39.9,206.7,358.7,211.6,174.3,3.6,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1936,17.3,28.5,8.1,0,417.8,554.8,274.2,554.1,221.8,100.9,0.5,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1937,0,164.264285714286,24.4,0,248.9,326.5,322.7,313.4,557,174,15.2,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1938,40.5,NA,0,0,276,253.4,326.3,184.5,273.4,117.4,4.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1939,17.8,7.14642857142857,10.6,36.3,77.8,148.8,175.8,485.4,283.7,283.9,21.1,0.5
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1940,0,32.8,81.3,0,94.4,360.2,423.2,1021.3,194.5,163.2,6.1,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1941,43.7,0,2.3,4.9,124.6,348.3,376.2,446.6,254.2,625,25.2,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1942,0,5.28214285714286,6.3,59.8,68.1,149.6,430.9,375.616666666667,586.3,355,43.9,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1943,25.9,0,0,76.3,29.4,190.9,172.5,483.7,202.4,60.6,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1944,35.5,NA,47.7,10.4,21.8,101.5,399.6,390.4,131.3,194.2,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1945,20.3,0,0,26.9,189.1,450.8,281.2,253.7,370.4,681.7,NA,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1946,0,1.86428571428571,36.7,186.8,77.3,368.9,347.6,474.4,254.7,396.2,83.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1947,NA,10.7714285714286,35.9,22.6,191.8,NA,NA,NA,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1948,NA,NA,NA,NA,NA,NA,239,254.9,305.7,82.1,135.2,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1949,0,1.86428571428571,0,117.7,256.3,140.5,209.5,245.4,233.2,144.5,66.5,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1950,0,NA,8.6,10.15,97.5,476.95,388.85,469,258.8,146.65,207.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1951,0,0,75.1,4.8,108.5,150.4,206.3,258.7,112,306.693333333333,65.3,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1952,NA,0,22.5,52.7,154.5,363.2,448,520.1,213.4,369.5,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1953,41.1,7.14642857142857,0,0.8,69.6,468.6,152.9,390.7,393.6,89.4,106,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1954,0,30.0357142857143,0,0.800000000000001,76.8,176,260.8,474.3,414.8,118.4,0,51.3
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1955,0,0,0,22.6,61.3,319.7,388.7,418.3,320.9,556.7,152.4,1.3
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1956,0,68.3,28.6,31.8,321.5,494.4,450.4,559.2,541.6,314.4,43.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1957,17,10.5642857142857,5.6,22.9,7.4,170.6,482.6,258.2,466.4,70.4,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1958,26.3,12.7392857142857,16.5,31.8,87.7,173.1,280.6,261.6,472,158.7,15.9,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1959,62,1.03571428571429,0.2,20,44.3,243.2,201.7,160.2,380.2,561.7,0,3
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1960,0,0,26.2,0,341,127.4,264.6,540,369.5,165,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1961,10.1,122.628571428571,4.1,5.1,71.4,285.4,169.2,338.9,679.3,210.5,1,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1962,20.1,13.775,2.6,89.7,90.4,346.7,244.5,168,519.4,331.2,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1963,0,0,0,55.5,173.4,297.7,192.3,232,348.9,118.6,1.6,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1964,0,12,2.8,10.1,67.7,67.4,420.3,238.2,192.7,185.6,11,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1965,0,38.9428571428571,74.9,9,57,261.3,289.2,415.6,279.9,221.8,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1966,25.6,0,0,43,42,191.6,172,209.5,247.862068965517,151.2,106,6
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1967,138.2,0,41.9,42.2,53.8,124.3,305,429.97,877.7,149.4,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1968,0,33.1,0.4,0,7,379,225.4,467.2,182,161,213,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1969,0.1,0,2.6,13.2,118,175.3,255.8,354.8,494.7,64.2,14.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1970,0,25.0642857142857,18.9,4,102.1,252.4,140.3,128.7,503.2,263.2,0.3,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1971,34.6,8.18214285714286,4.2,104.2,61.5,147.3,391.6,830.4,150.9,312.6,2.8,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1972,0,7.6,0,3.5,48.6,73.5,317.7,470,253.1,90.1,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1973,0,7.66428571428572,99.5,46,186.5,30.3,396.2,425.2,323.4,391.5,16.7,97.4
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1974,0,0,86.8,23.7,41.5,67.4,452.6,283.6,196.3,79.1,1.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1975,0.1,24.9607142857143,0,51.8,35.3,336.6,152.4,365.4,238.6,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1976,0,0,23.2,29,75.9,158.2,389,590.8,203.4,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1977,79.67,NA,NA,NA,212.9,343.5,525.5,370.8,276.285714285714,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1978,0,38.9428571428571,71.2,NA,NA,140.6,NA,NA,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1979,NA,NA,NA,NA,8.68,496.4,350.8,285.7,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1980,17.5,3.7,85.9,8,75.5,394.9,273.4,136.3,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1981,1.2,51.3714285714286,30.7047619047619,86.4,364.9,608.571428571429,332.3,349.1,149.8,4.3,0,133.8
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1982,0,25.0642857142857,28.6,53.2,8.8,160,84.5857142857143,291.3,86.2,37.6,18.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1983,84.2,30.0357142857143,68.2,5.5,129.2,102.8,180,297.2,285.4,NA,0,0.4
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1984,9.6,0.8,NA,0,78,714.2,169.2,369.6,109.6,28.4,0,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1985,8.4,31.0714285714286,2.8,3.6,110.8,256,117,273.6,256.8,114.8,1.2,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1986,12,4.35,6.6,44.6,73.6,84.8,321.4,288,752.4,227.6,99.4,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1987,3.2,4.97142857142857,25.4,48.8,72.8,109.4,243,187.6,200,36.2,54.2,1.8
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1988,3.6,50.8,23.4,74.4,84.4,NA,NA,NA,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1990,NA,NA,220.1,66.4,213,257.4,447.4,199,326.4,266.2,NA,0.2
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1991,33.4,7.25,10.6,25.2,46.8,259.6,280.4,302.6,293,162.8,0,8.2
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1992,4.8,34.2,0,137,112.8,339.2,416.6,159.3,332,119.4,2.1,0
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1993,0,0,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1994,9.4,82.1321428571429,0,53.6,169.8,301.3,341.9,317.2,242.217391304348,NA,NA,NA
"21.78","87.75","PURBA MEDINIPUR","CONTAI          ",1997,NA,28.7928571428571,84.2,139.65,40.3,NA,NA,256.454545454545,295.95652173913,3.1,73.5,51.305
